Topic,Count,Name,Representation,Representative_Docs
10,122,10_ceos_billionaires_greed_victims,"['ceos', 'billionaires', 'greed', 'victims', 'killed', 'justice', 'dying', 'care', 'kills', 'perp']","['I’ve literally been saying all along that Luigi doesn’t need people’s money and no one should be donating to him. If you have money to spare give it to someone who needs it to survive. Doesn’t mean I’m gonna side with a fucking corporation or celebrate them discriminating.', 'UHC & others deploy thousands of workers whose job it is to find ways to deny claims. This is corporate greed at the expense of American lies. \n\nFree Luigi, let him disappear into the night, let HC CEOs be afraid for a change…', 'They done stripped y’all and made y’all docile. I’m not saying do what Luigi did. But man the fuck up and take your country back from corrupt politicians and corporate greed. The fact that 1 man dying can shift an economic market. Kind of crazy when you think about it😂']"
11,119,11_giant_already_report_plans,"['giant', 'already', 'report', 'plans', 'care', 'story', 'million', 'doctors', 'doctor', 'necessary']","['Gee I wonder who would want to shoot this prick.\n\nAlgorithmic Denial of Care: UnitedHealthcare has been accused of employing an AI algorithm to override physician recommendations for extended care, leading to denials of coverage for patients who might benefit from post-acute care…', 'Looks like an AI generated denial to me. Good time to point out that UnitedHealthcare is currently facing a class action lawsuit for using AI with a 90% error rate to deny patients coverage.', 'UnitedHealthcare has been accused of using an AI algorithm, specifically nH Predict, to deny claims for post-acute care under Medicare Advantage plans. \n\nThis AI reportedly has a 90% error rate, leading to wrongful denials of care that physicians had deemed necessary. \n\nThese…']"
12,106,12_million_financial_plan_business,"['million', 'financial', 'plan', 'business', 'much', 'biginsurance', 'cost', 'finley', 'paying', 'money']","[""If we had a media who took their craft seriously, rather than running cover for bozos like Obama, people would have been told Obamacare goal was to raise premiums.\n\nThe health care system in this country isn't broken. Obamacare just made it worse."", 'Since the shooting of UnitedHealthcare’s CEO, a number of pundits have claimed that the main cause of exorbitant US health care costs is overcharging by providers, not health insurance companies. The argument doesn’t hold up: insurers are mostly to blame.', '“Since the shooting of UnitedHealthcare’s CEO, a # of pundits have claimed that the main cause of exorbitant US health care costs is overcharging by providers, not health insurance companies. The argument doesn’t hold up: insurers are mostly to blame.”']"
13,104,13_care_cared_fuck_said,"['care', 'cared', 'fuck', 'said', 'coldblooded', 'perfectly', 'right', 'going', '000', 'order']","[""Brian Thompson got rich at the helm of the company that denied more healthcare claims than most other major insurance providers, at a denial rate twice the industry average.\nI am not surprised that stuff like this happens. If anything, I'm surprised it doesn't happen more often."", 'You\'re insinuating the murder of Brian Thompson in NYC was justified? \n""Health insurance companies are responsible for the deaths of hundreds of thousands of Americans each each year and when denying claims and coverage for people who can’t always afford health insurance costs.""', 'United HealthCare had the highest rate of claims denials for its members of any health insurance company in America and double the industry average.\n\nThey say that the reason Brian Thompson died was because they had to wait on prior authorization from UHC to get him admitted to a…']"
14,104,14_healthcare_health_wealthy_poor,"['healthcare', 'health', 'wealthy', 'poor', 'gofundme', 'corruption', 'care', 'rich', 'wealth', 'killed']","[""Is there is a GoFundMe for Luigi's legal fees.Luigi deserves a fair trial with the best lawyers that money can afford. \n\nBrian Thompson was going to hire good lawyers with his $10.2M salary to defend him for his $15Million corruption case. Just how many people did Brian screw up?"", ""Please let us know if there is a GoFundMe for Luigi's legal fees. \nLuigi deserves a fair trial with the best lawyers that money can afford. \n\nBrian Thompson was going to hire good lawyers to defend him from the $15Million Antitrust case. Just how many people did Brian screw up?"", ""Please let us know if there is a GoFundMe for Luigi's legal fees. \nLuigi deserves a fair trial with the best lawyers that money can afford. \n\nBrian Thompson was going to hire good lawyers to defend him from the $15Million corruption case. Just how many people did Brian screw up?""]"
15,100,15_martyr_maglione_hero_revolutionary,"['martyr', 'maglione', 'hero', 'revolutionary', 'care', 'martyrs', 'whos', 'praise', 'support', 'fed']","[""We lovin' Luigi & that's no bull. He's just exposing whos cruel. He's the guy whos lit the fuse. While rest of us now have nothin 2 lose! So Luigi we love u & u stand tall, cuz we all know the scum will fall. So thank u Luigi, its now our fight, cuz u showed world what is right!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']"
16,100,16_suspect_assassin_mr_hero,"['suspect', 'assassin', 'mr', 'hero', 'case', 'acted', 'kill', 'said', 'allegedly', 'care']","['3. Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""', 'Luigi Mangiones manifesto had these crazy lines:\n\n“These parasites had it coming. I do apologize for any strife and trauma, but it had to be done.”', 'The Mangione Manifesto: Parasites had it coming']"
17,96,17_healthcare_medical_shareholder_company,"['healthcare', 'medical', 'shareholder', 'company', 'rich', 'pension', 'claims', 'profit', 'hypocrisy', 'ai']","['Nurses spend their lives trying to heal people. So when they say things like:\n\n""Fuck Brian Thompson. I truly do not give a shit he was killed, nor do I have sympathy for his family - they can get fucked too. My patients died while those bitches enjoyed 26 million dollars.""', 'TONIGHT!\n\nHypocrisy of rules-based order\n\nMurder, torture, theft - praised if done in service of plutocrats:\n\nIsrael\nBrian Thompson\nDaniel Perry\nHunter Biden\nBillionaires\n\nBeyond redemption:\n\nRussia\nLuis Mangione\nJordan Keely\nAssange\nPoor/working class', 'LIVE NOW!\n\nHypocrisy of rules-based order\n\nMurder, torture, theft - praised if done in service of plutocrats:\n\nIsrael\nBrian Thompson\nDaniel Penny\nHunter Biden\nBillionaires\n\nBeyond redemption:\n\nRussia\nLuis Mangione\nJordan Keely\nAssange\nPoor/working class']"
18,77,18_murderer_deaths_ceos_killed,"['murderer', 'deaths', 'ceos', 'killed', 'death', 'kill', 'insurance', 'ted', 'healthcare', 'hero']","['Luigi Mangione considered only person of interest death of UHC CEO.\nHe had promising young life (literally RICH) bcs of circumstances, his life altered due to injury+insurance co denials.\nMost of us detest ins co.’s bcs their regular denials of coverage.\nPray for him to freed', 'Here’s the truth: The only reason people are rooting for Luigi Mangione is because they know they’ll never see justice from a system designed to screw them over. And the real crime? It’s not murder—it’s the fact that a CEO’s death gets more attention than the millions of lives…', '“The real terrorism is these corporations that are keeping us poor and sick and confused. And making money off of it, that’s the real terrorism.”\n\nLuigi Mangione supporter with “Luigi Freed Us” sign was seen outside NY Criminal Court ahead of his extradition to #NYC where…']"
19,70,19_insurance_insurers_profit_claims,"['insurance', 'insurers', 'profit', 'claims', 'companies', 'health', 'industry', 'medical', 'patients', 'pay']","['A lot of my fans are asking me about this.\n\nAlthough I don’t condone murder of CEO Brian Thompson, the health insurance industry needs to do the right thing and stop denying legitimate claims. \n\nWe need universal health care in America like in Canada, UK, and even Cuba.', '""I definitely do not condone killing people, but I read it and said, \'I wonder if somebody had a spouse whose coverage was denied,\'"" said one man who dealt with UnitedHealthcare coverage denials before his wife died from ALS.', 'Maybe someone’s dying mother’s insurance claims were denied one too many times?']"
20,66,20_policyholders_health_america_millionaire,"['policyholders', 'health', 'america', 'millionaire', 'ceos', 'fuck', 'lives', 'wapo', 'democrat', 'killer']","['Be careful CEO of Enron, Taylor Lorenz ""felt joy"" when UnitedHealth CEO was shot by Luigi Mangione. \n\nSource: Lorenz Taylor\'s interview with Piers Morgan. It\'s on YouTube if you want to watch.', '🚨BREAKING: Taylor Lorenz says she felt “joy” over the UnitedHealthcare CEO getting shot.', 'Taylor Lorenz says she ""felt joy"" after the murder of UnitedHealthcare CEO']"
21,63,21_insurance_insurer_health_care,"['insurance', 'insurer', 'health', 'care', 'hospital', 'police', 'united', 'killed', 'industry', 'abc']","[""NEW: Castings of the bullets that killed CEO Brian Thompson were inscribed with the words “deny,” “defend,” and “depose.”\n\nThe words are similar to the title of a 2010 book Delay, Deny, Defend: Why Insurance Companies Don't Pay Claims and What You Can Do About It, by Jay M.…"", 'Bullet Casing That Killed Brian Thompson said:\n\n""Deny,"" ""Defend,"" ""Depose""\n\nDelay, Deny, Defund is a book about why insurance companies don’t pay claims and what you can do about it, by Jay M. Feinman.\n\nIt may also be a legal riddle “Deny, Defend, Depose,” relates to legal…', 'Brian Thompson killer had the words “deny,” “defend” “depose” on the shell casings that were left behind?\n\nObvious link to the 2010 book: Delay, Deny, Defend.\nWhy insurance companies don’t pay claims and what you can do about it.\n\nSo this must be vigilante justice. They refused…']"
22,57,22_unitedhealth_scandal_lawsuit_executives,"['unitedhealth', 'scandal', 'lawsuit', 'executives', 'fraud', 'ceos', 'pension', 'shareholders', 'claims', 'killer']","['United Healthcare CEO Brian Thompson and other executives were caught with insider trading, sold $117M of their stock during the federal probe (and investors were not notified)!', 'United Healthcare CEO Brian Thompson and other executives were caught with insider trading, sold $117M of their stock during the federal probe (and investors were not notified)! Thompson gets shot at investor conference. \n\nQ3815\n""What happens when people learn the TRUTH?…', 'United Healthcare CEO Brian Thompson and other executives were caught with insider trading, sold $117M of their stock during the federal probe (and investors were not notified)! Thompson gets shot at investor conference.\nQ3815\n""What happens when people learn the TRUTH?\nWhat…']"
23,38,23_inhuman_killer_justice_quackzine,"['inhuman', 'killer', 'justice', 'quackzine', 'heartless', 'morbid', 'posthumously', 'fools', 'assh0le', 'rehabilitate']","[""Hello author, I, too, am not a fan of murder and also don't exactly love the celebrations of it.\n\nBut doesn't it seem really inappropriate to be shaming the celebrators more than the murderous insurance companies and the powerful people who enable and tolerate them?"", 'I👏 HAVE👏NO👏 WORDS👏 FOR👏 THIS‼️\n\nOh wait, I do ~ ""KARMA""......\n\nAnd praying, Karma knows the addresses of every one of those freaking, heartless, #ASSHATS \n\nEVERY...SINGLE...ONE...OF...THEM‼️', 'Is it too soon for me to laugh my ass off🎉🎉🎉❤️❤️❤️🤣🤣🤣! May more of these son of a bitches that made money off murdering people, and causing life long quackzine injuries to people,with that quackzine get the same justice! \nRot in hell mother fucker, rot in hell!! \nBasically…']"
24,27,24_unitedhealth_clinicians_doctors_providers,"['unitedhealth', 'clinicians', 'doctors', 'providers', 'proppublica', 'company', 'care', 'advocates', 'uhc', 'violates']","['UnitedHealth Limits Access to Key Treatment for Kids With Autism — ProPublica@', 'UnitedHealth Limits Access to Key Treatment for Kids With Autism  🤔🤔🤔🤔🤔', '.\n\nUnitedHealth Limits Access to Key Treatment for Kids With Autism']"
