Topic,Count,Name,Representation,Representative_Docs
10,187,10_luigimangione_luigimangioni_freeluigimangione_peach,"['luigimangione', 'luigimangioni', 'freeluigimangione', 'peach', 'prada', 'poor', 'santa', 'yall', 'freehim', 'shit']","['free him', 'Free $LUIGI', 'as he should be! FREE LUIGI']"
11,186,11_hero_goes_lives_life,"['hero', 'goes', 'lives', 'life', 'happy', 'care', 'sympathy', 'floyd', 'much', 'man']","['""Why are we asking random pundits why they would have empathy for [Brian Thompson] & their family, while there\'s no question being asked about who has empathy for the tens of thousands of Americans who are killed every year by the policies that Brian Thompson has made...tens of…', '""Why are we asking random pundits [to] have empathy for [Brian Thompson] & their family, while there\'s no question being asked about who has empathy for the tens of thousands of Americans who are killed every year by the policies that Brian Thompson has made...tens of millions of…', ""I don't believe Brian Thompson deserved to be killed because of a bad experience my family had with an insurance company. I believe he deserved to be killed because he oversaw the mass murder of thousands of Americans.\n\nSome of us have empathy for people beyond our own families.""]"
12,174,12_hero_rich_man_arrested,"['hero', 'rich', 'man', 'arrested', 'trump', 'nypd', 'killer', 'case', 'said', 'proven']","['School shootings aren’t terrorism. Mall shootings aren’t terrorism. Concert shootings aren’t terrorism. \n\nMaking CEOs afraid is terrorism. \n\nWho do you think the police and court systems are designed to protect?', ""you have allowed migrant gangs to terrorize NYC, want the people of NYC to remember your innocent until proven guilty on your own corruption charges, but cast the guilty verdict on Luigi before he get a fair trial. You've shown the people on NYC who u r really 4"", ""If Luigi did it he's a certified hero. If he he didn't he's a patsy. A scapegoat. To charge him with terrorism is ludicrous. Every school shooter or mass shooter should he charged as such. Our government doesn't give a shit about her people. Just about their money""]"
13,165,13_ziegfeld_trump_billionaire_allegedly,"['ziegfeld', 'trump', 'billionaire', 'allegedly', 'fucking', 'maga', 'another', 'right', 'guy', 'nobody']","['They done stripped y’all and made y’all docile. I’m not saying do what Luigi did. But man the fuck up and take your country back from corrupt politicians and corporate greed. The fact that 1 man dying can shift an economic market. Kind of crazy when you think about it😂', 'UHC & others deploy thousands of workers whose job it is to find ways to deny claims. This is corporate greed at the expense of American lies. \n\nFree Luigi, let him disappear into the night, let HC CEOs be afraid for a change…', 'When these tech bros and tech right people start apologising and make reconciliation for everything they have done towards MAGA and others like banning, destroying lives etc then we can properly talk. They can freely go to the left with AOC and murdering CEOs like Luigi did']"
14,163,14_luigimangione_hero_said_yet,"['luigimangione', 'hero', 'said', 'yet', 'fucking', 'killed', 'life', 'everyone', 'lives', 'story']","[""Don't care. Someone needed to do something bold to show what a racket the health care industry is. The United guy was at a fucking investment meeting. Nobody should be making money off denied health insurance claims. \n\nFree Luigi now."", 'Health insurance companies shouldn’t get to play with people’s lives the way they do. Free Luigi Mangione!!!', 'How many loved ones have died from health care denied to them health insurance companies?\n\nWhat Luigi did was the inevitable result of a system which denies people life saving care']"
15,151,15_boss_brianthompson_hero_man,"['boss', 'brianthompson', 'hero', 'man', 'hope', 'care', 'guy', 'lives', 'fuck', 'killer']","['His weapon was UnitedHealthcare. He and other health insurance execs chose to make necessary health care unaffordable for most people. He chose to let thousands or millions die while he raked in the profit. The CEO is not an innocent man and he deserved what he got.', 'UnitedHealthCare CEO was killed and Oligarchs are crying about it. Multitudes of people are dying due to being denied Health Insurance meanwhile Oligarchs are crying about one Health Insurance CEO dying. \n\nOligarchs kill us by denying and delaying Health Insurance but are…', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year.""]"
16,103,16_john_cover_shooter_keep,"['john', 'cover', 'shooter', 'keep', 'rage', 'fuck', 'floyd', 'bad', 'joy', 'gets']","['brian thompson\'s hard work could only get him to where he got if it was coupled with a callous disregard for the people his company is meant to support. he would not be the CEO of a health insurance company if he said ""we should deny less claims!""', 'Brian Thompson and United Healthcare denied millions upon millions of claims. They chose who lived and died across the entirety of our society and made hundreds of millions of dollars doing it. The Assassin is now an American Folk Hero.', ""My mother and I should consider changing insurance plans since People's Health is also part of United Healthcare.\n\nTo Hell with that POS Brian Thompson because he got what he deserved for murdering all the many people who deserved health care and were wrongfully rejected!""]"
17,99,17_italian_let_much_fuck,"['italian', 'let', 'much', 'fuck', 'would', 'donate', 'bail', 'big', 'account', 'shut']","['You had your “basket of deplorables” moment. Try to understand where we’re coming from or you’ll be lost forever. This issue is non-negotiable for us. Join or be left to the wolves. I heard AOC who likes Luigi and execs are ready to welcome and protect your interests', 'What do I notice? I noticed a cool guy who I need to send at least 50 bucks to his books. Can you imagine paying $8 a month for a blue check mark? Luigi did far more for us in one kill then this platform will ever do for you.', 'Since I found out my Christmas bonus this year is a $100 voucher to buy company branded merchandise it’s been harder and harder to get out of bed in the morning and I’m dropping this nice guy facade at work fuck this company and free Luigi killing a CEO is justice']"
18,67,18_alejandro_hero_joe_daniel,"['alejandro', 'hero', 'joe', 'daniel', 'cuomo', 'assassin', 'cause', 'perp', 'yet', 'next']","['Why Biden doesn’t just pardon Luigi, is he stupid or something?', 'can we pardon luigi too?', 'will pardon $luigi']"
19,59,19_luigimangione_mario_already_funny,"['luigimangione', 'mario', 'already', 'funny', 'venice', 'kidcore', 'hero', 'chill', 'sanguisugabogg', 'trendy']","['Official Deny Defend Depose – Free luigi Mug - Deny Defend Depose', 'Official Free luigi Mangione Deny, Defend, Depose Mug - Deny Defend Depose', 'Ceo Killer ,Deny Defend Depose T-Shirt - Official Free Luigi']"
