Topic,Count,Name,Representation,Representative_Docs
10,116,10_murderer_god_senator_happened,"['murderer', 'god', 'senator', 'happened', 'warren', 'absolutely', 'man', 'slain', 'scene', 'sad']","['Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.', 'DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.', 'This is absolutely appalling. This man is celebrating the killing of United Healthcare CEO Brian Thompson, calling the murderer a “hero” & urging others to protect him.\n\nThere’s something deeply wrong in our society when violence is justified in this way']"
11,112,11_kid_young_sympathy_hero,"['kid', 'young', 'sympathy', 'hero', 'parents', 'coward', 'said', 'whatever', 'shit', 'remember']","['Mangione seems to be morally depraved with an unhealthy sense of entitlement (nurtured by his parents?). But he also seems very capable of knowing right from wrong and of participating in his own defense.', 'So Mangione was a rich Anti-Capitalist also a lonely incel that shot someone in the back like a coward, got it.', ""What doesn't make sense is the alleged wealth of Mangione's family.\nWould think he would have access to whatever money he would need to treat his back. So some back pain is all it took to turn a rich kid with 2 comp sci degrees into a murderer?\nSeems mentally weak or disturbed.""]"
12,99,12_mangioni_alvin_justice_murders,"['mangioni', 'alvin', 'justice', 'murders', 'nypd', 'frye', 'shooter', 'cops', 'extradition', 'police']","['Luigi Mangione should get the death penalty.', 'Execute him.\n\nLuigi Mangione could face death penalty under new federal charges: Report', ""Luigi Mangione being charged with Terrorism by NY DA Alvin Bragg. To make things worse for Luigi the Feds are charging him as well and will be seeking the death penalty since New York can't. They are not just throwing the book at him they are throwing the entire library.""]"
13,98,13_nick_psyop_villain_hero,"['nick', 'psyop', 'villain', 'hero', 'mangone', 'trump', 'ever', 'much', 'right', 'piece']","['Go fuck yourself with a rusty pipe! Rachel Maddow is an American Treasure worth far more the Cheeto Hitler.....Luigi looks like every other white snowflake MAGA cult member who think they should act out b/c the rest of America is pushing for equality instead of the patriarchy!', 'Oh, yes, let’s absolutely keep that class connection with Luigi—because nothing says working-class hero like being a filthy rich white guy whose family got wealthy off exploiting the elderly in the healthcare system. Solidarity, am I right? 🙄', 'Luigi is also a ""rich fuck"". Literally a spoiled rich kid from a family worth millions lol']"
14,93,14_murderer_assange_assassin_luis,"['murderer', 'assange', 'assassin', 'luis', 'killer', 'scumbag', 'billionaires', 'criminal', 'hypocrisy', 'alleged']","['Iranian mothership launches drones.😂🤣😂🤣\nIran?🤣🤣🤣🤣🤣\n\nAmericans 100% or from USA soil illegals, drug delivery or like Luigi, LEFTISTS MARXISTS looking for attention.\n\nFine 10000$ .\nPut out a Law instead of being insane in the media.', 'TONIGHT!\n\nHypocrisy of rules-based order\n\nMurder, torture, theft - praised if done in service of plutocrats:\n\nIsrael\nBrian Thompson\nDaniel Perry\nHunter Biden\nBillionaires\n\nBeyond redemption:\n\nRussia\nLuis Mangione\nJordan Keely\nAssange\nPoor/working class', 'LIVE NOW!\n\nHypocrisy of rules-based order\n\nMurder, torture, theft - praised if done in service of plutocrats:\n\nIsrael\nBrian Thompson\nDaniel Penny\nHunter Biden\nBillionaires\n\nBeyond redemption:\n\nRussia\nLuis Mangione\nJordan Keely\nAssange\nPoor/working class']"
15,90,15_murderer_murders_killer_murderers,"['murderer', 'murders', 'killer', 'murderers', 'psychopath', 'murdering', 'killed', 'guilty', 'kill', 'hero']","[""If you were actually paying attention you would know that the murder is not the issue. It's the folk hero status attributed to the murderer. That's the issue. He didn't lionize the Trump shooter as a hero. People are calling Luigi a hero. THAT'S the problem."", 'Sorry Bree I agree with you on a lot but not this. If you think Penny is guilty why don’t you think Luigi is guilty? They both killed someone, but one of them doesn’t count because he did a killing you agree with. It’s still murder.', 'Also do y’all notice that all these libtards want guns banned in the whole US but until someone uses a gun to kill someone they don’t like, like for example this CEO their totally ok with this and praising Luigi like he’s a savior or something']"
16,82,16_governor_murderer_perry_guy,"['governor', 'murderer', 'perry', 'guy', 'case', 'heroism', 'hero', 'cowardly', 'justice', 'commissioner']","['Governor Shapiro condemns those celebrating Luigi Mangione and the death of Brian Thompson\n\n“In America, we do not kill people in cold blood to express policy differences or a viewpoint. I have no tolerance for one man to murder someone because he thinks his opinion matters most”', 'Governor Josh Shapiro is absolutely right about Luigi Mangione “In America, we do not kill people in cold blood to resolve policy differences… I have no tolerance, nor should anyone, for one man using an illegal ghost gun to murder someone.” Exactly.', 'A complete mischaracterization.\n\nMangione killed someone in cold blood as a political message. This is textbook terrorism, no matter how much you dislike the healthcare or insurance industry.\n\nRittenhouse defended himself against 3 people that attacked him. This is self-defense.']"
17,81,17_said_murderer_acted_guilty,"['said', 'murderer', 'acted', 'guilty', 'case', 'innocent', 'killer', 'killed', 'acquittal', 'kill']","['Daniel Penny & Kyle Rittenhouse are heroes.\nLuigi Mangione is a cold blooded murderer.', 'Luigi Mangione is a murderer and Daniel Penny is not. It’s that simple.', 'CNN just compared Daniel Penny to Luigi Mangione, ""Tell me, which vigilante action is okay?""\n\nDaniel Penny is an American hero!']"
18,81,18_killed_hero_killer_martyr,"['killed', 'hero', 'killer', 'martyr', 'giant', 'fetterman', 'stop', 'yet', 'guy', 'man']","['You really think that Luigi Mangione is a hero  ? A cold blooded murderer?', ""Luigi Mangione is NOT a hero, he's a cold blooded killer and a fucking coward, he shot a man 3 times in the back then ran away like a pussy, he couldn't be man enough to own what he did. When he is found guilty and sent to prison Big Bubba is going to make him his bitch."", 'Luigi Mangione is a coward who shot a man in the back instead of stepping up to him like a real man and fighting him and beating his ass. At least the man would live another day, but no killed him for what? Now you have these idiots on social media glorifying his actions. FOH']"
19,78,19_assassinated_acquitted_protestors_attacked,"['assassinated', 'acquitted', 'protestors', 'attacked', 'victim', 'vigilantism', 'killed', 'rioters', 'innocent', 'coward']","['Luigi shot a man from behind. \n\nKyle Rittenhouse defended his on life.', ""Lol. No, Kyle did what he did in self defense.\nLuigi murdered someone in cold blood.\nThey aren't even in the same league. However Kyle is a much better shot."", 'Kyle = Self Defense\nLuigi = Back shooting murderer']"
20,76,20_killer_murdering_luigimangione_ceos,"['killer', 'murdering', 'luigimangione', 'ceos', 'peter', 'shooter', 'suspect', 'didnt', 'millionaire', 'fbi']","['Luigi Mangione takes off his mask at a Starbucks to flirt with an employee RIGHT BEFORE murdering the UnitedHealthcare CEO.\n\nA week later, he then shows up at McDonald’s carrying the murder weapon, the fake ID he used during the crime, a written manifesto, and a loaded gun +…', 'Why did NO ONE at Truecar report Luigi Mangione? Your employee is building ghost guns and executing corporate CEOs in the street in cold blooded murder. WHY DIDNT YOU REPORT YOUR EMPLOYEE TO THE FBI? WERE YOU WORRIED ABOUT BAD PUBLICITY???', 'Why did NO ONE at truecar report Luigi Mangione? Your employee is building ghost guns and executing corporate CEOs in the street in cold blooded murder. WHY DIDNT YOU REPORT YOUR EMPLOYEE TO THE FBI? WERE YOU WORRIED ABOUT BAD PUBLICITY???']"
21,67,21_criminals_killed_villainized_kill,"['criminals', 'killed', 'villainized', 'kill', 'hero', 'shooter', 'penny', 'unarmed', 'gun', 'helpless']","['He shot a man in the back. The man was a father and husband. Luigi was a self-entitled coward who will spend the rest of his life having to worry about being taken from the back. Seems appropriate to me.', 'The two on top defended themselves and others, Luigi shot a man in the back in cold blood', 'no luigi murdered some one in cold blood by shooting him in the back like a coward.']"
22,67,22_kill_murderer_deport_support,"['kill', 'murderer', 'deport', 'support', 'violence', 'liberals', 'exactly', 'lmao', 'fact', 'trump']","[""No one here is defending the rich greedy bastard. Not liking someone doesn't mean we just get to spread lies into the world. By definition, terrorism only occurs when violence or acts of harm are done in pursuance of political goals. Luigi is a terrorist. Dead CEO isn't."", 'That doesn’t mean Luigi isn’t a terrorist.', ""???? his point is that the Luigi guy would considered a terrorist. him shaking hands with a terrorist wouldn't mean Luigi isn't a terrorist LMAO???""]"
23,64,23_murderer_murdering_ted_surprised,"['murderer', 'murdering', 'ted', 'surprised', 'accountability', 'medical', 'lawmaker', 'health', 'unabomber', 'explain']","['Shooter a product of The Ivy Leaguers ⤵️\n\n“Cops nabbed Mangione — who sources said is an anti-capitalist Ivy League grad who liked online quotes from “Unabomber’’ Ted Kaczynski — while he ate at a McDonald’s in Altoona, Pa., ending an intense manhunt that began after he executed…', 'Seeing articles that are suggesting Luigi Mangione, suspected shooter of UHC CEO, was indoctrinated & ""radicalized"" at U Penn. I\'m ashamed of what Penn has become, after receiving two degrees from the Ivy League School decades ago.  #gatewaypundit via…', 'The pro-terrorist students of  are openly praising Luigi Mangione, who murdered the UnitedHealthcare CEO last week. Mangione is a graduate of Penn. The Ivy League has become a stain on this nation’s higher education system.']"
24,40,24_ceos_unitedhealthcareassassin_murderer_health,"['ceos', 'unitedhealthcareassassin', 'murderer', 'health', 'insurance', 'killed', 'leftists', 'massacred', 'democrats', 'care']","[""CEOs have been killed before, but the difference is people are backing this terrorist. They are so fringe they are threatening that McDonald's worker who rightfully turned him in and the backpack company. The Feds need to prosecute all Luigi Mangione supporters as terrorists"", ""Take notice of the difference between the response to Kyle Rittenhouse & Luigi Mangione, American Children caught in the Hellfire of 2nd Amendment Fetishization.\n\nKyle was lifted up as a hero for killing Black People. Luigi killed a White Male CEO - he's fucking toast!\n\n#Racism"", 'An actual newspaper would have facts, not random crap like “Luigi’s Unhappy Meal” and “Grimace Reaper”. He executed a father of 2 from behind and NY Post is trying to make McDonald’s puns for a cheap laugh at the expense of the family. Hope this helps.']"
