Topic,Count,Name,Representation,Representative_Docs
10,188,10_papa_nicki_nooooo_lana,"['papa', 'nicki', 'nooooo', 'lana', 'brother', 'right', 'omg', 'hear', 'worry', 'daisy']","['Thank you Luigi‼️', ""little masking tape bow ... luigi mangione it seems i've grown quite fond of you though there are no sexual urges or desires you come to me as a long lost friend whom i once picked apples with in papa's orchard"", ""luigi, my fellow bisexual italian brother in christ, it seems i've grown quite fond of you tho there are no sexual urges or desires you come to me as a long lost friend whom i once picked apples with in papa's orchard""]"
11,188,11_mario_angel_go_going,"['mario', 'angel', 'go', 'going', 'guy', 'god', 'else', 'everyone', 'next', 'hope']","[""We need more Luigi's"", 'We need more Luigi’s.', 'We need more Luigi’s!!']"
12,184,12_hero_snitched_character_smash,"['hero', 'snitched', 'character', 'smash', 'fuckin', 'said', 'omg', 'fuck', 'everyone', 'funniest']","[""We lovin' Luigi & that's no bull. He's just exposing whos cruel. He's the guy whos lit the fuse. While rest of us now have nothin 2 lose! So Luigi we love u & u stand tall, cuz we all know the scum will fall. So thank u Luigi, its now our fight, cuz u showed world what is right!"", ""Yall can stop thirsting now over Luigi, please realize how vital it is that he comes outta whatever comes next fine.\nHe's a hero and ik ppl are gonna be like he's hot, we know. This is 1 of those times to not be horny, and be grateful for someone like him."", 'It’s a layup bro \n\nThe main character of all of this meme lore\n\nStarted goatseus Maximus \n\n$goat is due to $kirk\n\nLet’s pay him homage\n\nI will bullpost $kirk\n\nUntil we flip $luigi\n\nIt’s simple\n\nHe is the man that started it all\n\nThe main character of AI meme lore and craze…']"
13,172,13_ziegfeld_billionaire_allegedly_fucking,"['ziegfeld', 'billionaire', 'allegedly', 'fucking', 'maga', 'another', 'right', 'guy', 'enough', 'nobody']","['UHC & others deploy thousands of workers whose job it is to find ways to deny claims. This is corporate greed at the expense of American lies. \n\nFree Luigi, let him disappear into the night, let HC CEOs be afraid for a change…', 'I’m not saying murder is good. It’s not, but compare Luigi’s killing (allegedly) to a CEO who makes all the decisions and left hundreds of thousands, if not millions, to die for profit, you understand why people see an eye for an eye on this kind of thing', 'When these tech bros and tech right people start apologising and make reconciliation for everything they have done towards MAGA and others like banning, destroying lives etc then we can properly talk. They can freely go to the left with AOC and murdering CEOs like Luigi did']"
14,159,14_luigimangione_villain_shooter_suspect,"['luigimangione', 'villain', 'shooter', 'suspect', 'extradition', 'employee', 'chanted', 'nypd', 'detention', 'caught']","['Supporters of Luigi #Mangione stand outside of Blair County Courthouse, PA extradition hearing', 'NOW: Supporters of Luigi Mangione stand outside of Blair County Courthouse where the CEO Shooter is about to have his extradition hearing', 'Supporters of Luigi Mangione stand outside of Blair County Courthouse where the CEO Shooter is about to have his extradition hearing\n\n#FreeLuigi']"
15,157,15_luigimangione_hero_said_everyone,"['luigimangione', 'hero', 'said', 'everyone', 'hope', 'care', 'fuck', 'fucking', 'story', 'right']","['That’s why so many people can relate to the United healthcare shooter Luigi. Because insurance companies is in the medical system profit over people by protocol playbook has her in destroy family as well', ""Don't care. Someone needed to do something bold to show what a racket the health care industry is. The United guy was at a fucking investment meeting. Nobody should be making money off denied health insurance claims. \n\nFree Luigi now."", 'How many loved ones have died from health care denied to them health insurance companies?\n\nWhat Luigi did was the inevitable result of a system which denies people life saving care']"
16,155,16_best_much_guy_scared,"['best', 'much', 'guy', 'scared', 'dont', 'man', 'parker', 'snitched', 'plan', 'fight']","['luigi really got that shit back in blood', 'Luigi got the wrong guy', 'Luigi got the wrong guy.']"
17,150,17_daniel_magione_penny_case,"['daniel', 'magione', 'penny', 'case', 'hero', 'guy', 'right', 'put', 'man', 'arrested']","['Luigi Magione will be found not guilty for the murder because he comes from a rich family, and many people are sick & tired of getting ripped off by the healthcare industry. Magione is a hero to many. The justice system in the USA is unfair', 'They don’t want my man Luigi to get a jury trial. That’s why they say terrorism. So the military handles it. 🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅', ""you have allowed migrant gangs to terrorize NYC, want the people of NYC to remember your innocent until proven guilty on your own corruption charges, but cast the guilty verdict on Luigi before he get a fair trial. You've shown the people on NYC who u r really 4""]"
18,150,18_god_everything_walkout_much,"['god', 'everything', 'walkout', 'much', 'last', 'entire', 'next', 'game', 'prayer', 'gun']","['$luigi too the moon', ""$243/ $1750!! Thank you so much!! We're only $42 away from the next moon! Can we hit that b4 the end of the night? \n\nPlease keep this going round like new photos of Luigi w/ a shapeup! \n\nV: Auntie_Viv\nCA: $VivVolt\nKofi: sarssafesocials\n\nProgress: 🌕⬜️⬜️⬜️⬜️⬜️⬜️⬜️⬜️⬜️"", 'If women can pump $Luigi on Solana like they want to pump Luigi’s bags in real life and get it up to the current value of $Doge then $20 of $Luigi would be worth $114,000. Come on ladies. #FreeLuigi']"
19,145,19_luigimangione_brianthompson_freeluigimangione_said,"['luigimangione', 'brianthompson', 'freeluigimangione', 'said', 'killer', 'manifesto', 'suspect', 'allegedly', 'hero', 'trump']","['Luigi Mangione has united America Unlike #UnitedHealthcareCeo who fucked over his grandparents. That man is all of us who are tired of the greed and corruption from the American healthcare system The blood is on the lobbiysts & congressional leaders who have the best healthcare', '#LuigiMangione is facing trial for murdering #BrianThompson but how many people has #UnitedHealthcare killed by denying them #healthcare…?', '""FREE LUIGI!""\n\n""Privatized healthcare is a crime against humanity.""\n""He\'s awoken the people to a true issue. When the masses come together is when change can really happen."" \n-Supporters of Luigi Mangione, alleged killer of United Healthcare CEO Brian Thompson \n\n#LuigiMangione']"
20,132,20_everyone_hes_guy_eric,"['everyone', 'hes', 'guy', 'eric', 'said', 'everybody', 'right', 'rick', 'blah', 'much']","['I like Luigi.', 'They like Luigi too', 'that luigi guy is hot there i said it']"
21,122,21_brothers_gofundme_case_also,"['brothers', 'gofundme', 'case', 'also', 'menendez', 'much', 'yelling', 'hero', 'think', 'gon']","[""Please let us know if there is a GoFundMe for Luigi's legal fees. \nLuigi deserves a fair trial with the best lawyers that money can afford. \n\nBrian Thompson was going to hire good lawyers to defend him from the $15Million Antitrust case. Just how many people did Brian screw up?"", ""Please let us know if there is a GoFundMe for Luigi's legal fees. \nLuigi deserves a fair trial with the best lawyers that money can afford. \n\nBrian Thompson was going to hire good lawyers to defend him from the $15Million corruption case. Just how many people did Brian screw up?"", 'You’re right. Luigi should be free, you should be in prison']"
22,115,22_hero_italian_much_definitely,"['hero', 'italian', 'much', 'definitely', 'let', 'corrupt', 'fuck', 'crypto', 'saint', 'give']","[""Looks like they removed Luigi's 'X' account - Why? - didn't see any of his posts that violated the terms of service, his posts actually seemed pretty rational compared to many posts on here and let's not pretend Elon doesn't allow criminals to post on 'X' - Hinckley, OJ, Trump..."", 'I love Twitter man. As soon as Luigi’s name was released instagram banned his account. Twitter verified him so he gets ad revenue lol', ""With how much his name will be in the news and with how much support he's getting from people $LUIGI could not only do well, but could even bring people into crypto simply because they want to support him and piss off the corrupt elites and give them the middle finger""]"
23,67,23_spaghetti_joe_hero_assassin,"['spaghetti', 'joe', 'hero', 'assassin', 'daniel', 'face', 'perp', 'cause', 'office', 'pardontheunitedhealthcareassassin']","['Why Biden doesn’t just pardon Luigi, is he stupid or something?', 'can we pardon luigi too?', 'will pardon $luigi']"
24,55,24_luigimangione_luigimanigone_mario_hero,"['luigimangione', 'luigimanigone', 'mario', 'hero', 'legend', 'freeluigi', 'sanguisugabogg', 'stealing', 'offcial', 'venice']","['Official Free luigi Mangione Deny, Defend, Depose Mug - Deny Defend Depose', 'Official Deny Defend Depose – Free luigi Mug - Deny Defend Depose', 'Ceo Killer ,Deny Defend Depose T-Shirt - Official Free Luigi']"
