Topic,Count,Name,Representation,Representative_Docs
10,4,10_healthcare_unitedhealthcareceo_health_support,"['healthcare', 'unitedhealthcareceo', 'health', 'support', 'americanway', 'america', '2025', '', '', '']","['This is a fantastic portrait of deposed United Health CEO Brian Thompson.', 'Support the Brian Thompson universal healthcare act of 2025. Honor Brian as he would have wanted.', '7/ The American Dream is real. It lived in Brian Thompson. Let’s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America']"
11,3,11_healthcare_died_lives_cheering,"['healthcare', 'died', 'lives', 'cheering', 'martyrs', 'nothing', 'greed', 'right', 'way', 'better']","['There are way too many people who are okay with the murder of Brian Thompson, the UnitedHealthcare CEO.', 'The assassination of UnitedHealthcare CEO Brian Thompson is a lot like the assassination of JFK in the sense that both men died as martyrs who fought tirelessly to better the lives of the American people, and the only ones left cheering were the Southern hicks and the commies.', 'Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong']"
12,3,12_socialists_healthcare_death_wealth,"['socialists', 'healthcare', 'death', 'wealth', 'pathetic', 'professor', 'gaza', 'celebrating', 'disgusting', 'chad']","['""The elites have tricked you into thinking that Brian Thompson is your enemy""', 'What a pathetic tweet from a professor at Columbia which charges students heavy tuition fees. Brian Thompson clearly came from a humble beginning and worked his way up. Disgusting.', 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble']"
13,3,13_killer_murderer_company_sick,"['killer', 'murderer', 'company', 'sick', 'hear', 'kill', 'mess', 'socialism', 'struck', 'disgusting']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", ""No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL."", 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.']"
14,3,14_sacrificed_care_wrong_better,"['sacrificed', 'care', 'wrong', 'better', 'health', 'surgery', '', '', '', '']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care ✝️ 🏥', 'Saint Luigi of Mangione - He sacrificed his freedom to make our health care better', ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]"
15,2,15_fucking___,"['fucking', '', '', '', '', '', '', '', '', '']","['Lets do this more often', 'LETS FUCKING GOOOOO']"
16,2,16_healthcare_murderer_care_victims,"['healthcare', 'murderer', 'care', 'victims', 'poor', 'perpetrator', 'family', 'sad', 'united', 'accountable']","['You are a very sad but typical liberal who blames the victims and will not hold the perpetrator accountable! You think the CEO of United Healthcare, who grew up in a middle to poor class family and made himself what he was today unlike the privileged murderer Luigi, had it coming…', 'Obviously, there\'s a ton we do not know about the Unitedhealthcare (alleged) shooter.\n\nWhat we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.']"
17,2,17_insurance_maga_claims_also,"['insurance', 'maga', 'claims', 'also', 'never', 'mcdonalds', 'due', 'drug', '', '']","['Luigi Mangione never denied my insurance claims', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare""]"
18,2,18_senator_healthcare_warren_industry,"['senator', 'healthcare', 'warren', 'industry', 'united', 'elizabeth', 'care', 'health', 'senate', 'made']","['When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.', 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!']"
19,2,19_much_stans_people_mad,"['much', 'stans', 'people', 'mad', 'leftist', 'radicalized', '', '', '', '']","['Some people are mad but I can very much get behind this', 'everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare']"
