Topic,Count,Name,Representation,Representative_Docs
10,4,10_healthcare_compassion_hypocrite_executive,"['healthcare', 'compassion', 'hypocrite', 'executive', 'tragic', 'benefit', 'rich', 'claim', 'cancer', 'prayer']","['Amen! It’s sickening to see people glorifying the cold-blooded killing of Brian Thompson—a man who embodied the American dream. If you’re upset with the healthcare system, work to change it. Stop celebrating a madman.', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…']"
11,4,11_care_sacrificed_surgery_health,"['care', 'sacrificed', 'surgery', 'health', 'insurance', 'soul', 'husband', 'claims', 'better', '']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care ✝️ 🏥', 'Saint Luigi of Mangione - He sacrificed his freedom to make our health care better', ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]"
12,3,12_obamacare_franklin_insane_insurance,"['obamacare', 'franklin', 'insane', 'insurance', 'corruption', 'chris', 'hearings', 'absurdly', 'seems', 'literally']","['WOW: CNN guest Neill Franklin absurdly suggests that UnitedHealthcare CEO Brian Thompson hired someone to murder him for ""insurance purposes."" \n\nThese people are literally INSANE… 🤡', ""For all of you clutching your pearls about the CEO shooter understand he's done more to fight corruption in the insurance world than the last 59 years of congress hearings and panels and investigations #LuigManigone #UnitedHealthcare"", 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']"
13,3,13_healthcare_leadership_insights_former,"['healthcare', 'leadership', 'insights', 'former', 'funny', 'none', 'andrew', 'witty', '', '']","['if UnitedHealthcare CEO Brian Thompson isn’t safe then none of us are', 'Discover the latest insights about UnitedHealthcare and its CEO Brian Thompson. Learn how his leadership is transforming the healthcare landscape.', 'Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results']"
14,3,14_murdering_martyr_violence_lives,"['murdering', 'martyr', 'violence', 'lives', 'already', 'case', 'action', 'propagandist', 'convince', 'totally']","[""What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? \nI just read his manifesto and that man is a martyr for all of us!"", 'Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangione’s revolutionary action.', '. is a propagandist trying to convince you that violence against a business leader is normalized. \n\nIt’s not. That’s socialist dogma. Mangione is a murdering nutjob who Ali admires for his violence against capitalism.']"
15,3,15_murderer_killer_socialism_celebrating,"['murderer', 'killer', 'socialism', 'celebrating', 'kill', 'support', 'idolizing', 'hear', 'disgusting', 'company']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", ""No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL."", 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.']"
16,3,16_corporate_industry_greed_senator,"['corporate', 'industry', 'greed', 'senator', 'horrible', 'warren', 'reckless', 'nothing', 'care', 'violence']","['When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.', 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!', 'Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong']"
17,2,17_celebrity_deaths_god_guy,"['celebrity', 'deaths', 'god', 'guy', 'overall', 'way', 'people', 'usually', 'okay', 'great']","['There are way too many people who are okay with the murder of Brian Thompson, the UnitedHealthcare CEO.', 'RIP to UnitedHealthcare CEO and overall great guy Brian Thompson. I don’t usually get emotional over celebrity deaths but this one hurts. God bless you']"
18,2,18_corrupt_healthcare_everyone_medical,"['corrupt', 'healthcare', 'everyone', 'medical', 'takeover', 'coincidences', '', '', '', '']","['.: The Left is celebrating the murder of the United Healthcare CEO Brian Thompson to promote their socialist takeover of our medical system!', ""I want everyone to know that this is #FAKENEWS! The man in this video is NOT #UnitedHealthcare's CEO Brian Thompson! ALL LIES! Presented by none other than Biden's corrupt DOJ & the corrupt Blackstone Group!!! He was fighting them both at the time of his murder!! NO COINCIDENCES!""]"
19,2,19_gooooo_fucking_lets_,"['gooooo', 'fucking', 'lets', '', '', '', '', '', '', '']","['Lets do this more often', 'LETS FUCKING GOOOOO']"
20,2,20_ceos_politicians_companies_leaders,"['ceos', 'politicians', 'companies', 'leaders', 'blaming', 'business', 'healthcare', 'outcomes', 'disparaging', 'instead']","['This is pure evil. I’m sure we’ll learn more about the motivation, but it can’t be helped by politicians constantly dehumanizing business leaders and blaming companies for the outcomes of ill-conceived regulations.', ""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered""]"
21,2,21_healthcare_yet_death_brother,"['healthcare', 'yet', 'death', 'brother', 'united', 'murdering', 'publicly', 'going', 'first', 'msm']","[""Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcare’s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.\n\nThere's something more going on with them…"", ""ABSOLUTELY DISGUSTING!\n\nFirst we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yet…""]"
22,2,22_healthcare_commies_united_,"['healthcare', 'commies', 'united', '', '', '', '', '', '', '']","['Luigi in jail for Christmas, but he is the one suffering now, and he does not have United healthcare.', 'United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.']"
23,2,23_care_people_corruption_medical,"['care', 'people', 'corruption', 'medical', '', '', '', '', '', '']","['What would we be defending the CEO about? \n\nBrian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.', ""Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.""]"
24,2,24_liberals_americans_morons_majority,"['liberals', 'americans', 'morons', 'majority', 'rich', 'apparently', 'treatment', 'customer', '', '']","['Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', 'In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then I’m happy to say it.']"
