Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
People have been so happy on here the past few days I think it might be the first time UnitedHealthcare has ever helped with mental health,3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/7/2024 1:34,12/7/2024 1:34
"WOW: CNN guest Neill Franklin absurdly suggests that UnitedHealthcare CEO Brian Thompson hired someone to murder him for ""insurance purposes."" 

These people are literally INSANE… 🤡",4,4_obamacare_insurance_deaths_demise,"['obamacare', 'insurance', 'deaths', 'demise', 'everyone', 'empathy', 'reporter', 'union', 'insane', 'tears']","[""For all of you clutching your pearls about the CEO shooter understand he's done more to fight corruption in the insurance world than the last 59 years of congress hearings and panels and investigations #LuigManigone #UnitedHealthcare"", 'OMG. Former NYT “reporter” Taylor Lorenz doubles down on gloating over the m*rder of the UnitedHealthcare CEO:\n\n“Am I going to shed tears or have empathy for somebody who has facilitated the deaths of thousands of innocent Americans?"" \n\nWhat a psycho.', 'Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.']",obamacare - insurance - deaths - demise - everyone - empathy - reporter - union - insane - tears,False,12/6/2024 22:51,12/6/2024 22:51
"""The elites have tricked you into thinking that Brian Thompson is your enemy""",2,2_healthcare_claim_hypocrite_executive,"['healthcare', 'claim', 'hypocrite', 'executive', 'said', 'compassion', 'kill', 'liberated', 'elites', 'killer']","['Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.']",healthcare - claim - hypocrite - executive - said - compassion - kill - liberated - elites - killer,False,12/6/2024 15:57,12/6/2024 15:57
"💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉",5,5_healthcare_obamacare_care_health,"['healthcare', 'obamacare', 'care', 'health', 'compassionate', 'insurance', 'greatful', 'corporate', 'proud', 'profits']","['This is a prime example of the good of  buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.', '💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉', 'It’s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disaster—higher costs for worse outcomes and less access to care.']",healthcare - obamacare - care - health - compassionate - insurance - greatful - corporate - proud - profits,True,12/6/2024 13:44,12/6/2024 13:44
"Gear up like an assassin, but this time with healthcare on your side. 🗡️💊 Show off your stealthy style with the Assassin’s Creed UnitedHealthcare! Perfect for gamers and healthcare warriors alike. 🖤 Grab yours now! 👉",3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/6/2024 9:09,12/6/2024 9:09
"UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.",3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,True,12/6/2024 3:56,12/6/2024 3:56
"Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong",1,1_died_genocide_healthcare_ceos,"['died', 'genocide', 'healthcare', 'ceos', 'unitedhealthcareceo', 'warren', 'care', 'god', 'celebrity', 'activists']","['Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!', 'Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong', ""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered""]",died - genocide - healthcare - ceos - unitedhealthcareceo - warren - care - god - celebrity - activists,True,12/6/2024 3:21,12/6/2024 3:21
Discover the latest insights about UnitedHealthcare and its CEO Brian Thompson. Learn how his leadership is transforming the healthcare landscape.,3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/5/2024 23:28,12/5/2024 23:28
I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered,1,1_died_genocide_healthcare_ceos,"['died', 'genocide', 'healthcare', 'ceos', 'unitedhealthcareceo', 'warren', 'care', 'god', 'celebrity', 'activists']","['Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!', 'Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong', ""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered""]",died - genocide - healthcare - ceos - unitedhealthcareceo - warren - care - god - celebrity - activists,True,12/5/2024 19:36,12/5/2024 19:36
I’m done engaging with anyone who condones the murder of Brian Thompson. You are the lowest of the low if you are gleeful that a man lost his life today because you don’t like the industry he headed.,2,2_healthcare_claim_hypocrite_executive,"['healthcare', 'claim', 'hypocrite', 'executive', 'said', 'compassion', 'kill', 'liberated', 'elites', 'killer']","['Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.']",healthcare - claim - hypocrite - executive - said - compassion - kill - liberated - elites - killer,False,12/5/2024 19:27,12/5/2024 19:27
The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.,2,2_healthcare_claim_hypocrite_executive,"['healthcare', 'claim', 'hypocrite', 'executive', 'said', 'compassion', 'kill', 'liberated', 'elites', 'killer']","['Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.']",healthcare - claim - hypocrite - executive - said - compassion - kill - liberated - elites - killer,True,12/5/2024 16:55,12/5/2024 16:55
"What about all the ppl he SAVED? 

#UnitedHealthcare #UnitedHealth",3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/5/2024 7:01,12/5/2024 7:01
"I don't know anything about the probe. However, from what I have seen of United Healthcare. Disabled people with Medicaid and Medicare have a very easy way in obtaining great insurance from United Healthcare Tricare...",3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/5/2024 3:57,12/5/2024 3:57
"If someone harmed a hair on the head of this Brian Thompson, that would be a real tragedy.",2,2_healthcare_claim_hypocrite_executive,"['healthcare', 'claim', 'hypocrite', 'executive', 'said', 'compassion', 'kill', 'liberated', 'elites', 'killer']","['Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.']",healthcare - claim - hypocrite - executive - said - compassion - kill - liberated - elites - killer,False,12/5/2024 2:52,12/5/2024 2:52
UnitedHealthcare actually uniting people:,3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/5/2024 1:47,12/5/2024 1:47
thank you Brian Thompson for giving me something to be thankful for today 🥰,2,2_healthcare_claim_hypocrite_executive,"['healthcare', 'claim', 'hypocrite', 'executive', 'said', 'compassion', 'kill', 'liberated', 'elites', 'killer']","['Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.']",healthcare - claim - hypocrite - executive - said - compassion - kill - liberated - elites - killer,False,12/5/2024 1:07,12/5/2024 1:07
Glad to see DOGE beginning work with UnitedHealthCare,3,3_healthcare_hospitals_insights_leadership,"['healthcare', 'hospitals', 'insights', 'leadership', 'medicaid', 'benefits', 'medicare', 'healthy', 'leading', 'assassin']","[""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.']",healthcare - hospitals - insights - leadership - medicaid - benefits - medicare - healthy - leading - assassin,False,12/5/2024 0:44,12/5/2024 0:44
RIP to UnitedHealthcare CEO and overall great guy Brian Thompson. I don’t usually get emotional over celebrity deaths but this one hurts. God bless you,1,1_died_genocide_healthcare_ceos,"['died', 'genocide', 'healthcare', 'ceos', 'unitedhealthcareceo', 'warren', 'care', 'god', 'celebrity', 'activists']","['Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!', 'Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong', ""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered""]",died - genocide - healthcare - ceos - unitedhealthcareceo - warren - care - god - celebrity - activists,False,12/4/2024 19:07,12/4/2024 19:07
People who think the CEO of UnitedHealthcare is the problem aren’t serious people.,5,5_healthcare_obamacare_care_health,"['healthcare', 'obamacare', 'care', 'health', 'compassionate', 'insurance', 'greatful', 'corporate', 'proud', 'profits']","['This is a prime example of the good of  buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.', '💼 UnitedHealthcare Deny Defend Depose – because corporate strategies deserve a bold statement. Wear it loud, wear it proud! 🛒 Grab yours now 👉', 'It’s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disaster—higher costs for worse outcomes and less access to care.']",healthcare - obamacare - care - health - compassionate - insurance - greatful - corporate - proud - profits,False,12/4/2024 17:52,12/4/2024 17:52
