Topic,Count,Name,Representation,Representative_Docs
10,60,10_killer_healthcare_ceos_medicareforall,"['killer', 'healthcare', 'ceos', 'medicareforall', 'sympathy', 'death', 'allegedly', 'billionaires', 'slain', 'innocent']","["". If Brian Thompson is innocent then why is he under investigation for insider trading? If he's innocent then why lead a highly profitable company that denies claims left and right when he could've used his resources to save lives. The world isn't black and white."", 'Nurses spend their lives trying to heal people. So when they say things like:\n\n""Fuck Brian Thompson. I truly do not give a shit he was killed, nor do I have sympathy for his family - they can get fucked too. My patients died while those bitches enjoyed 26 million dollars.""', ""I don't know what these people want from me. I didn't do my happy-dance, I didn't throw a party...wtf do you think I am, anyway?\nLet me make this clear: fuck Brian Thompson. Fuck him and anyone that looks like him. Fuck every CEO that ever lived and if you don't like that, well..""]"
11,54,11_unitedhealthcareceo_unitedhealthcareassassin_healthcare_brianthompson,"['unitedhealthcareceo', 'unitedhealthcareassassin', 'healthcare', 'brianthompson', 'executive', 'affordablecareact', 'insurance', 'scandal', 'ceoassassin', 'brianthompsonassassination']","[""CVS Health Scrubs Executive Photos Amid Industry Security Scare Because they know they piss people off constantly and are afraid their executives may get shot like UnitedHealthcare's CEO did\n\nCVS Health has wiped executive photos from its website, confirming the move to NTD News…"", 'Shit Happens, I guess! \n+\n#UnitedHealthcare CEO’s HIDDEN SCANDAL Just Got EXPOSED  via', 'I get the memes on #UnitedHealthcare . I get them all. Hours & hours of my work day a few years ago would be spent in convincing UHC reps how our sickest patients needed coronary angiograms only to be denied. Most of the time these patients would literally just give up. MESSED UP']"
12,53,12_insurance_obamacare_healthcare_victims,"['insurance', 'obamacare', 'healthcare', 'victims', 'killer', 'deaths', 'killed', 'policies', 'greed', 'coverage']","['A lot of my fans are asking me about this.\n\nAlthough I don’t condone murder of CEO Brian Thompson, the health insurance industry needs to do the right thing and stop denying legitimate claims. \n\nWe need universal health care in America like in Canada, UK, and even Cuba.', '#UnitedHealthcare killer shouldn’t be front page.  should be for how many people they murdered with their greed. Where’s the coverage of the average person murdered and robbed in any of those cities. Or for the victims of illegal aliens. I don’t condone it but also don’t care', 'I don’t know why this happened and taking someone’s life is never the answer, but I have to say I’m not shocked. \n\nThe insurance industry in the USA is out of control. The costs to people versus what they get is never balanced. These insurance companies will watch you and your…']"
13,48,13_assassinated_healthcare_executives_antitrust,"['assassinated', 'healthcare', 'executives', 'antitrust', 'insider', 'lawsuit', 'sued', 'scandal', 'death', 'fraud']","['United Healthcare CEO Brian Thompson and other executives were caught with insider trading, sold $117M of their stock during the federal probe (and investors were not notified)! Thompson gets shot at investor conference.\nQ3815\n""What happens when people learn the TRUTH?\nWhat…', 'United Healthcare CEO Brian Thompson and other executives were caught with insider trading, sold $117M of their stock during the federal probe (and investors were not notified)! Thompson gets shot at investor conference. \n\nQ3815\n""What happens when people learn the TRUTH?…', 'United Healthcare CEO Brian Thompson and other executives were caught with insider trading, sold $117M of their stock during the federal probe (and investors were not notified)!']"
14,47,14_insurers_insurance_ethical_aarp,"['insurers', 'insurance', 'ethical', 'aarp', 'claims', 'providers', 'healthcare', 'companies', 'profits', 'profit']","[""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Since the shooting of UnitedHealthcare’s CEO, a number of pundits have claimed that the main cause of exorbitant US health care costs is overcharging by providers, not health insurance companies. The argument doesn’t hold up: insurers are mostly to blame.', '“Since the shooting of UnitedHealthcare’s CEO, a # of pundits have claimed that the main cause of exorbitant US health care costs is overcharging by providers, not health insurance companies. The argument doesn’t hold up: insurers are mostly to blame.”']"
15,44,15_lawsuit_insurance_accused_source,"['lawsuit', 'insurance', 'accused', 'source', 'allegedly', 'claims', 'denial', 'sympathy', 'denials', 'claim']","['Gee I wonder who would want to shoot this prick.\n\nAlgorithmic Denial of Care: UnitedHealthcare has been accused of employing an AI algorithm to override physician recommendations for extended care, leading to denials of coverage for patients who might benefit from post-acute care…', 'Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors \nSource:', 'UnitedHealthcare has been accused of using an AI algorithm, specifically nH Predict, to deny claims for post-acute care under Medicare Advantage plans. \n\nThis AI reportedly has a 90% error rate, leading to wrongful denials of care that physicians had deemed necessary. \n\nThese…']"
16,42,16_healthcare_patients_medical_death,"['healthcare', 'patients', 'medical', 'death', 'posthumously', 'ceos', 'justice', 'died', 'justification', 'violence']","['DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”\n\nThese same freaks are the ones who say genocide when countries go after terrorists.', 'Some far-left whackos are now posting videos celebrating the assassination of United Healthcare CEO Brian Thompson. These types of folks have been referred to as the ""enemy from within"" for good reason.', 'Let’s get this straight. \n\nSince the left is actually celebrating the death of United Healthcare’s CEO Brian Thompson, the lack of outcry for gun control is deafening. \n\nIf they really mean what they say, the left has to change their whole stance on guns. \n\nOr is it a…']"
17,37,17_healthcare_activist_reporter_empathy,"['healthcare', 'activist', 'reporter', 'empathy', 'bluesky', 'said', 'morgan', 'prouder', 'celebrating', 'former']","[""Taylor Lorenz tells Piers Morgan she felt 'joy' over killing of UnitedHealthcare CEO Brian Thompson"", '🚨BREAKING: Taylor Lorenz says she felt “joy” over the UnitedHealthcare CEO getting shot.', 'Taylor Lorenz says she ""felt joy"" after the murder of UnitedHealthcare CEO']"
18,36,18_justice_hypocrisy_assassinated_acquittal,"['justice', 'hypocrisy', 'assassinated', 'acquittal', 'billionaires', 'killed', 'outrage', 'destabilizing', 'misleading', 'moral']","[""Imagine how the left would have reacted had Trump been assassinated.\n\nImagine how the right would react if Obama, Schumer, Schiff, Pelosi, or Hillary was assassinated.\n\nI'm just not ready to start virtue signaling Brian Thompson's death knowing the evil within our government."", 'TONIGHT!\n\nHypocrisy of rules-based order\n\nMurder, torture, theft - praised if done in service of plutocrats:\n\nIsrael\nBrian Thompson\nDaniel Perry\nHunter Biden\nBillionaires\n\nBeyond redemption:\n\nRussia\nLuis Mangione\nJordan Keely\nAssange\nPoor/working class', 'LIVE NOW!\n\nHypocrisy of rules-based order\n\nMurder, torture, theft - praised if done in service of plutocrats:\n\nIsrael\nBrian Thompson\nDaniel Penny\nHunter Biden\nBillionaires\n\nBeyond redemption:\n\nRussia\nLuis Mangione\nJordan Keely\nAssange\nPoor/working class']"
19,26,19_deaths_ceos_chairman_profit,"['deaths', 'ceos', 'chairman', 'profit', 'shapiro', 'journalism', 'survival', 'unprecedented', 'furious', 'bankrupting']","['Why do you always defend the absolute worst people?\n\nThis CEO is responsible for the deaths of thousands of Americans and has ruined the lives of many more \n\nFrom Israel to UnitedHealthcare, Elica goes to such unprecedented lengths to defend the worst scum on this planet. Why?', 'wild that there\'s ""a furious manhunt"" when someone kills some piece of shit CEO responsible for the suffering and deaths of thousands if not millions of people. if you or me got shot, they\'d be like, ""we\'ll catch \'em if we catch \'em.""\n\nreally puts shit in perspective.', 'James Harr of Comrade Workwear is making ""Most Wanted CEOs"" playing cards in the style of the US DIA cards from the 2003 Invasion of Iraq.\n\nThis is a troubling development. Harr went viral for celebrating the death of Brian Thompson and calling for more CEOs to be murdered.']"
